,source_id,plume_lat,plume_lon,candidate_id,date,time,qplume,sigma_qplume,active_flair_detected,inactive_flair_detected
242,P00033,32.3236868,-101.8129416,ang20191010t155034-1,2019-10-10,15:50:34,2146.13977,633.707309,False,False
243,P00180,31.86926491,-101.8247961,ang20191010t155034-2,2019-10-10,15:50:34,2034.75052,537.113611,False,False
244,P00181,31.34288297,-101.776775,ang20191010t155034-5,2019-10-10,15:50:34,1719.8818,1122.49354,False,False
245,P00182,31.62491927,-104.0184584,ang20191010t182147-3,2019-10-10,18:21:47,1549.47148,529.274034,False,True
246,P00087,31.78230558,-104.0641592,ang20191010t185941-1,2019-10-10,18:59:41,2028.57025,546.781085,False,False
247,P00183,31.48323331,-103.8301511,ang20191010t185941-2,2019-10-10,18:59:41,1269.67034,363.014241,False,False
248,P00184,32.00599676,-104.1795132,ang20191010t192008-1,2019-10-10,19:20:08,741.405412,107.340748,False,True
249,P00185,31.7230925,-103.9532375,ang20191010t192008-2,2019-10-10,19:20:08,1262.22784,425.005456,False,False
250,P00186,32.08297562,-104.2034939,ang20191010t193818-1,2019-10-10,19:38:18,2336.09494,604.69959,False,False
251,P00187,31.91922645,-104.0526938,ang20191010t193818-2,2019-10-10,19:38:18,1525.07637,574.346492,False,False
252,P00188,31.77558498,-103.9371695,ang20191010t193818-3,2019-10-10,19:38:18,2807.66342,658.40868,False,True
253,P00189,31.65397896,-104.0309391,ang20191011t152413-2,2019-10-11,15:24:13,2845.3943,634.642291,False,False
254,P00190,31.62786147,-104.0167846,ang20191011t152413-4,2019-10-11,15:24:13,3279.6858,538.089917,False,True
255,P00081,32.02060538,-104.3027708,ang20191011t154103-1,2019-10-11,15:41:03,1529.87175,195.928017,False,False
256,P00191,31.89347066,-104.1874358,ang20191011t154103-2,2019-10-11,15:41:03,1790.53371,275.564551,False,False
257,P00042,31.66654692,-103.979984,ang20191011t154103-3,2019-10-11,15:41:03,1713.02011,328.441176,True,False
258,P00183,31.4825924,-103.831294,ang20191011t154103-4,2019-10-11,15:41:03,1379.0287,200.576056,False,False
259,P00042,31.66663717,-103.9803794,ang20191011t160043-2,2019-10-11,16:00:43,1179.97091,225.870687,True,False
260,P00183,31.48220762,-103.8311199,ang20191011t160043-4,2019-10-11,16:00:43,1432.63581,367.73409,False,False
261,P00192,31.83821777,-104.0570664,ang20191011t161719-2,2019-10-11,16:17:19,736.81322,342.428987,False,False
262,P00193,31.83327244,-104.0138545,ang20191011t161719-3,2019-10-11,16:17:19,2109.29513,1041.74771,False,False
263,P00194,31.83640527,-104.0126858,ang20191011t163647-2,2019-10-11,16:36:47,2926.11943,696.61059,False,False
264,P00195,31.97839338,-104.0631519,ang20191011t165345-1,2019-10-11,16:53:45,11239.5397,2454.644,False,False
265,P00196,31.93453422,-104.0304015,ang20191011t165345-2,2019-10-11,16:53:45,4834.3514,1454.52548,False,False
266,P00197,31.76311646,-103.826737,ang20191011t171218-1,2019-10-11,17:12:18,1338.9385,391.626539,False,False
267,P00024,32.10908569,-104.0444179,ang20191011t172641-3,2019-10-11,17:26:41,1082.69267,281.447397,False,False
268,P00198,31.94128896,-103.9105151,ang20191011t172641-5,2019-10-11,17:26:41,1164.51434,537.304558,False,False
269,P00199,31.91431929,-103.8777912,ang20191011t172641-7,2019-10-11,17:26:41,619.326286,168.018266,False,False
270,P00200,32.26995414,-104.1311167,ang20191011t174241-1,2019-10-11,17:42:41,1369.79751,536.402666,False,False
271,P00201,32.22038271,-104.0820314,ang20191011t174241-2,2019-10-11,17:42:41,1247.53671,450.095736,False,False
272,P00094,32.14973305,-104.049218,ang20191011t174241-3,2019-10-11,17:42:41,1282.31443,503.232628,False,False
273,P00166,32.0195287,-103.9451873,ang20191011t174241-4,2019-10-11,17:42:41,5447.72402,1138.55716,False,False
274,P00202,31.89771596,-103.8205601,ang20191011t174241-7,2019-10-11,17:42:41,1084.29961,162.399648,False,False
275,P00203,32.06509404,-103.9394524,ang20191011t175712-2,2019-10-11,17:57:12,953.689461,447.165294,False,False
276,P00204,32.06611349,-103.8959667,ang20191011t175712-3,2019-10-11,17:57:12,877.532987,463.631784,False,False
277,P00205,31.94311515,-103.8455278,ang20191011t175712-5,2019-10-11,17:57:12,1074.76921,182.507074,False,False
278,P00206,32.29842135,-104.0636155,ang20191011t181301-1,2019-10-11,18:13:01,1482.06935,292.144895,False,False
279,P00207,32.15592828,-103.95329,ang20191011t181301-2,2019-10-11,18:13:01,3650.81914,1003.82562,False,False
280,P00204,32.06599716,-103.8961729,ang20191011t181301-3,2019-10-11,18:13:01,664.544483,153.76625,False,False
281,P00208,31.74528208,-103.5972681,ang20191011t181301-4,2019-10-11,18:13:01,419.259004,151.966371,False,False
282,P00020,31.70219721,-103.5801335,ang20191011t181301-5,2019-10-11,18:13:01,1853.73674,357.843985,False,False
283,P00129,31.91039924,-103.6859896,ang20191011t182731-2,2019-10-11,18:27:31,852.112397,395.119937,False,True
284,P00209,32.06507738,-103.7574694,ang20191011t184311-2,2019-10-11,18:43:11,565.576404,248.415917,False,False
285,P00210,31.94510284,-103.6499971,ang20191011t184311-5,2019-10-11,18:43:11,706.243072,272.524354,False,False
286,P00070,31.7415931,-103.4973365,ang20191011t184311-9,2019-10-11,18:43:11,313.976674,187.248102,False,False
287,P00211,32.30680999,-103.931788,ang20191011t185825-1,2019-10-11,18:58:25,1193.60796,196.42326,False,False
288,P00212,32.22749237,-103.8303457,ang20191011t185825-3,2019-10-11,18:58:25,375.820082,103.464448,False,False
289,P00213,32.03689036,-103.670124,ang20191011t185825-4,2019-10-11,18:58:25,2261.86315,338.459509,False,False
290,P00214,31.99863782,-103.6560067,ang20191011t185825-5,2019-10-11,18:58:25,588.960685,108.942672,False,False
291,P00015,31.92992059,-103.621625,ang20191011t185825-6,2019-10-11,18:58:25,1147.06262,181.368608,False,True
292,P00215,31.85583386,-103.5527423,ang20191011t185825-7,2019-10-11,18:58:25,378.382865,95.7542797,False,False
293,P00216,31.83781751,-103.5160646,ang20191011t185825-8,2019-10-11,18:58:25,2218.14658,366.406216,False,False
294,P00216,31.83784259,-103.5154639,ang20191011t191345-3,2019-10-11,19:13:45,3139.06986,392.483138,False,False
295,P00217,31.83826835,-103.4596485,ang20191011t191345-4,2019-10-11,19:13:45,866.754001,274.878458,False,False
296,P00009,32.27320999,-103.7982016,ang20191011t192741-1,2019-10-11,19:27:41,438.711706,124.586139,False,False
297,P00218,32.10835416,-103.657292,ang20191011t192741-2,2019-10-11,19:27:41,484.312251,113.63168,False,False
298,P00007,32.02787649,-103.5706194,ang20191011t192741-3,2019-10-11,19:27:41,437.387492,117.274039,False,False
299,P00219,32.26575699,-103.724185,ang20191011t194308-1,2019-10-11,19:43:08,593.056063,241.963937,False,False
300,P00001,32.21201708,-103.6975404,ang20191011t194308-2,2019-10-11,19:43:08,1603.57588,603.823752,False,False
301,P00220,32.15164594,-103.6394806,ang20191011t194308-3,2019-10-11,19:43:08,456.024362,184.414388,False,False
302,P00221,32.27641933,-103.7413852,ang20191013t144828-1,2019-10-13,14:48:28,133.534851,84.7496411,False,False
303,P00156,32.28442133,-103.7415656,ang20191013t144828-17,2019-10-13,14:48:28,259.117843,124.1108,False,False
304,P00222,32.28941141,-103.7257731,ang20191013t144828-26,2019-10-13,14:48:28,219.960038,152.81295,False,False
305,P00223,32.26847259,-103.726062,ang20191013t144828-27,2019-10-13,14:48:28,425.855688,237.475805,False,False
306,P00224,32.27619114,-103.7457119,ang20191013t144828-8,2019-10-13,14:48:28,164.196488,75.4620327,False,False
307,P00225,32.19260227,-104.2857453,ang20191013t145516-11,2019-10-13,14:55:16,292.491487,168.00477,False,False
308,P00226,32.08269614,-104.4839086,ang20191013t145516-16,2019-10-13,14:55:16,4238.35494,1960.6011,False,False
309,P00227,32.28421324,-104.1131559,ang20191013t145516-3,2019-10-13,14:55:16,219.62934,125.890789,False,True
310,P00228,32.29935213,-104.1228196,ang20191013t145516-5,2019-10-13,14:55:16,112.703026,58.8320224,True,False
311,P00229,32.27207615,-104.1399746,ang20191013t145516-8,2019-10-13,14:55:16,327.100007,268.997932,False,False
312,P00230,32.26344625,-104.1500896,ang20191013t145516-9,2019-10-13,14:55:16,410.149382,270.827343,False,False
313,P00231,32.30540013,-104.1539285,ang20191013t151222-6,2019-10-13,15:12:22,190.181068,102.56374,False,False
314,P00232,32.29488905,-104.1511706,ang20191013t151222-7,2019-10-13,15:12:22,318.103393,172.525641,False,False
315,P00233,32.29117487,-104.1688835,ang20191013t151222-8,2019-10-13,15:12:22,236.844268,134.049151,False,False
316,P00234,32.30450477,-104.2025146,ang20191013t152730-10,2019-10-13,15:27:30,369.10702,223.362926,False,False
317,P00235,32.2985609,-104.209062,ang20191013t152730-11,2019-10-13,15:27:30,410.815844,207.170862,False,False
318,P00236,32.29995271,-104.218654,ang20191013t152730-12,2019-10-13,15:27:30,212.184334,113.401747,False,False
319,P00237,32.28901749,-104.2216781,ang20191013t152730-13,2019-10-13,15:27:30,221.783258,114.728534,False,False
320,P00238,32.25355317,-104.2815727,ang20191013t152730-14,2019-10-13,15:27:30,327.49983,173.804828,False,False
321,P00239,32.33407708,-104.2014567,ang20191013t154421-5,2019-10-13,15:44:21,271.250585,175.146431,True,False
322,P00240,32.32140165,-104.1940259,ang20191013t154421-6,2019-10-13,15:44:21,621.130839,413.903175,False,False
323,P00241,32.33068052,-104.2202325,ang20191013t154421-8,2019-10-13,15:44:21,219.110425,137.300799,False,False
324,P00242,32.48961702,-103.9868917,ang20191013t155909-1,2019-10-13,15:59:09,208.731919,127.911391,False,False
325,P00243,32.47617512,-104.0920893,ang20191013t163024-1,2019-10-13,16:30:24,184.416252,98.6886331,False,False
326,P00244,32.47274211,-104.1309257,ang20191013t163024-3,2019-10-13,16:30:24,1205.62883,346.786876,False,False
327,P00245,32.48608771,-104.1467771,ang20191013t164602-1,2019-10-13,16:46:02,767.194668,168.730912,False,False
328,P00246,32.51953725,-104.1509721,ang20191013t170032-1,2019-10-13,17:00:32,319.377642,79.5378769,False,False
329,P00247,32.44810783,-104.3074,ang20191013t171742-3,2019-10-13,17:17:42,646.765959,124.981568,False,False
330,P00248,32.57603546,-104.1213792,ang20191013t173258-1,2019-10-13,17:32:58,259.178695,55.4145863,False,False
331,P00249,32.54259553,-104.179845,ang20191013t173258-2,2019-10-13,17:32:58,200.467127,41.4696132,False,False
332,P00250,32.4921482,-104.2739253,ang20191013t173258-3,2019-10-13,17:32:58,480.599037,177.210041,False,False
333,P00251,32.62970902,-104.1045276,ang20191013t174928-1,2019-10-13,17:49:28,303.912962,111.16799,False,False
334,P00252,32.59313691,-104.1673186,ang20191013t174928-2,2019-10-13,17:49:28,153.368562,71.6122275,False,False
335,P00253,32.64597426,-104.1206127,ang20191013t180441-1,2019-10-13,18:04:41,85.9264646,16.6391558,False,False
336,P00254,32.58975729,-104.2597926,ang20191013t182140-1,2019-10-13,18:21:40,281.431443,49.3736179,False,False
337,P00255,32.49938365,-104.0607178,ang20191013t192848-1,2019-10-13,19:28:48,138.175292,24.6525513,False,False
338,P00243,32.47606821,-104.0920204,ang20191013t192848-2,2019-10-13,19:28:48,309.86905,76.9704377,False,False
339,P00244,32.47236019,-104.1306,ang20191013t192848-4,2019-10-13,19:28:48,879.095996,210.548716,False,False
340,P00256,32.29990766,-103.2661596,ang20191013t194222-10,2019-10-13,19:42:22,258.640233,69.1726163,False,False
341,P00257,32.29857597,-103.2509914,ang20191013t194222-11,2019-10-13,19:42:22,182.692374,35.7463527,False,False
342,P00258,32.11225373,-102.7112774,ang20191013t194222-15,2019-10-13,19:42:22,681.060875,219.535378,False,False
343,P00259,32.4163507,-103.6035521,ang20191013t194222-3,2019-10-13,19:42:22,1203.015,205.480725,False,False
344,P00260,32.39927175,-103.5875909,ang20191013t194222-4,2019-10-13,19:42:22,667.125676,98.2429266,True,False
345,P00261,32.33303549,-103.3676426,ang20191013t194222-7,2019-10-13,19:42:22,504.417585,124.469364,False,False
346,P00262,32.32058352,-103.3142691,ang20191013t194222-8,2019-10-13,19:42:22,159.564119,19.5935257,False,False
347,P00263,32.29981451,-103.2718605,ang20191013t194222-9,2019-10-13,19:42:22,232.412758,62.8862262,False,False
348,P00264,32.42094641,-103.8416335,ang20191016t145145-1,2019-10-16,14:51:45,332.606548,159.464172,False,False
349,P00001,32.21215803,-103.6972547,ang20191016t145145-2,2019-10-16,14:51:45,658.068694,190.549764,False,False
350,P00265,32.16830718,-103.6467922,ang20191016t145145-3,2019-10-16,14:51:45,1032.59853,221.950109,True,False
351,P00121,32.1245781,-103.6234424,ang20191016t145145-4,2019-10-16,14:51:45,2029.67768,352.325315,False,False
352,P00266,31.94500748,-103.4531339,ang20191016t145145-5,2019-10-16,14:51:45,1630.91409,394.544709,False,False
353,P00267,31.8382211,-103.4538896,ang20191016t150743-15,2019-10-16,15:07:43,527.301001,178.770085,False,False
354,P00268,32.18792391,-103.7320775,ang20191016t150743-2,2019-10-16,15:07:43,665.36446,287.034193,False,False
355,P00269,32.02349255,-103.5714485,ang20191016t150743-4,2019-10-16,15:07:43,601.415754,344.101933,False,True
356,P00270,31.95921028,-103.5441365,ang20191016t150743-5,2019-10-16,15:07:43,708.761166,153.408013,False,False
357,P00271,31.96724618,-103.5349489,ang20191016t150743-7,2019-10-16,15:07:43,512.078642,148.787523,False,False
358,P00272,32.28616536,-103.8619303,ang20191016t152245-1,2019-10-16,15:22:45,1167.41088,432.227848,False,False
359,P00273,32.10281908,-103.6977415,ang20191016t152245-2,2019-10-16,15:22:45,949.350395,349.236236,False,False
360,P00274,32.07943629,-103.6733088,ang20191016t152245-3,2019-10-16,15:22:45,747.588136,150.750323,False,False
361,P00105,31.9392301,-103.5503128,ang20191016t152245-5,2019-10-16,15:22:45,2545.78266,434.008888,True,False
362,P00275,31.8323998,-103.4880596,ang20191016t152245-7,2019-10-16,15:22:45,1223.48177,399.341122,True,False
363,P00216,31.83814821,-103.5159244,ang20191016t153826-11,2019-10-16,15:38:26,652.546584,208.074605,False,False
364,P00125,32.30583466,-103.9258297,ang20191016t153826-2,2019-10-16,15:38:26,898.945206,189.873092,True,False
365,P00276,32.11701996,-103.758922,ang20191016t153826-3,2019-10-16,15:38:26,601.733064,80.4234105,True,False
366,P00277,32.1058375,-103.7703665,ang20191016t153826-4,2019-10-16,15:38:26,1775.38398,631.375493,False,False
367,P00278,31.95264567,-103.6477213,ang20191016t153826-5,2019-10-16,15:38:26,906.951928,233.116941,False,False
368,P00014,31.95140399,-103.6138543,ang20191016t153826-6,2019-10-16,15:38:26,653.592451,113.912545,False,False
369,P00015,31.93005615,-103.6226549,ang20191016t153826-7,2019-10-16,15:38:26,1120.47036,368.390419,False,True
370,P00279,32.33647606,-104.0058619,ang20191016t155337-1,2019-10-16,15:53:37,897.338438,222.520103,False,False
371,P00280,32.23752057,-103.9142445,ang20191016t155337-2,2019-10-16,15:53:37,614.040932,128.062485,False,False
372,P00281,32.16637436,-103.8328794,ang20191016t155337-3,2019-10-16,15:53:37,1866.62347,357.151199,False,False
373,P00126,31.95468328,-103.6774868,ang20191016t155337-4,2019-10-16,15:53:37,542.934072,136.462039,False,False
374,P00070,31.74160752,-103.4973704,ang20191016t155337-7,2019-10-16,15:53:37,456.824477,218.61432,False,False
375,P00158,32.26990533,-103.9751449,ang20191016t160914-1,2019-10-16,16:09:14,609.46832,203.043699,False,False
376,P00062,32.21143142,-103.9639495,ang20191016t160914-2,2019-10-16,16:09:14,867.036124,238.424332,False,False
377,P00061,32.25286024,-104.0274775,ang20191016t162417-1,2019-10-16,16:24:17,1152.02825,214.497426,False,False
378,P00282,32.19261983,-103.9855845,ang20191016t162417-2,2019-10-16,16:24:17,780.402305,271.395529,False,False
379,P00062,32.21150111,-103.963766,ang20191016t162417-3,2019-10-16,16:24:17,895.067115,283.833831,False,False
380,P00207,32.15610321,-103.952272,ang20191016t162417-4,2019-10-16,16:24:17,347.298985,189.66235,False,False
381,P00283,32.06527297,-103.8823133,ang20191016t162417-5,2019-10-16,16:24:17,665.315573,127.047542,False,False
382,P00284,32.04873822,-103.87903,ang20191016t162417-6,2019-10-16,16:24:17,2172.59812,841.380149,False,True
383,P00020,31.70244594,-103.5802967,ang20191016t162417-7,2019-10-16,16:24:17,933.473633,333.727188,False,False
384,P00285,32.15266353,-103.9972255,ang20191016t163955-2,2019-10-16,16:39:55,230.855329,158.367047,False,False
385,P00097,32.07952012,-103.9522407,ang20191016t163955-3,2019-10-16,16:39:55,765.176422,157.325444,False,False
386,P00286,32.04956171,-103.8966685,ang20191016t163955-4,2019-10-16,16:39:55,2066.54094,710.074015,False,False
387,P00287,32.01985838,-103.8919681,ang20191016t163955-5,2019-10-16,16:39:55,387.096503,168.849551,False,False
388,P00288,31.99913845,-103.8695214,ang20191016t163955-6,2019-10-16,16:39:55,2111.68009,311.197279,False,True
389,P00289,31.92812665,-103.8256967,ang20191016t163955-7,2019-10-16,16:39:55,849.407667,212.207187,False,False
390,P00230,32.26348433,-104.1499673,ang20191016t165454-1,2019-10-16,16:54:54,433.039451,188.535505,False,False
391,P00290,32.26983125,-104.1228225,ang20191016t165454-2,2019-10-16,16:54:54,671.499535,133.591895,False,False
392,P00291,32.25405273,-104.1344971,ang20191016t165454-3,2019-10-16,16:54:54,227.04491,110.889212,False,False
393,P00164,32.08011968,-103.9572316,ang20191016t165454-4,2019-10-16,16:54:54,1159.82901,207.028957,False,False
394,P00292,31.96865848,-103.9194232,ang20191016t165454-5,2019-10-16,16:54:54,2444.10557,699.798787,False,False
395,P00199,31.9142938,-103.8778567,ang20191016t165454-6,2019-10-16,16:54:54,938.966433,285.31003,False,False
396,P00293,31.90909028,-103.8553192,ang20191016t165454-7,2019-10-16,16:54:54,1175.71583,490.412321,False,False
397,P00294,31.63402411,-103.6350676,ang20191016t165454-8,2019-10-16,16:54:54,825.453908,408.72744,False,False
398,P00024,32.10915741,-104.0444751,ang20191016t171023-4,2019-10-16,17:10:23,340.349846,189.206068,False,False
399,P00295,32.0212149,-103.9690051,ang20191016t171023-5,2019-10-16,17:10:23,835.397245,175.458967,False,False
400,P00296,31.96188614,-103.9213601,ang20191016t171023-6,2019-10-16,17:10:23,952.604508,191.36632,False,False
401,P00297,31.91246109,-103.8965393,ang20191016t171023-8,2019-10-16,17:10:23,471.719156,188.127921,False,False
402,P00298,31.87192796,-103.8603966,ang20191016t171023-9,2019-10-16,17:10:23,207.146359,67.7768863,False,True
403,P00299,32.15751428,-104.1436548,ang20191016t172526-1,2019-10-16,17:25:26,1019.96127,155.056411,False,False
404,P00300,31.99963004,-104.0409583,ang20191016t172526-2,2019-10-16,17:25:26,348.33197,104.205663,False,False
405,P00301,31.96533795,-104.0175019,ang20191016t172526-3,2019-10-16,17:25:26,677.24751,305.991992,False,False
406,P00027,32.15062167,-104.1971254,ang20191016t174016-1,2019-10-16,17:40:16,605.87246,260.999298,False,False
407,P00302,32.10883487,-104.1595805,ang20191016t174016-2,2019-10-16,17:40:16,495.500993,232.214534,False,False
